image,"['v2', 'v3', 'v4', 'v5', 'v6', 'v7', 'v8', 'v9', 'v10', 'v11', 'v12', 'v13', 'v14', 'v15', 'v16', 'v17', 'v18', 'v19', 'v20', 'v21', 'v22', 'v23', 'v24', 'v25', 'v26', 'v27', 'v28', 'v29', 'v30', 'v31', 'v32', 'v33', 'v34', 'v35', 'v36', 'v37', 'v38', 'v39', 'v40', 'v41', 'v42', 'v43', 'v44', 'v45', 'v46', 'v47', 'v48', 'v49', 'v50', 'v51', 'v52', 'v53', 'v54']"
in000795.jpg,"['0.00479417231147629', '0.00780087933084843', '0.00969223784781785', '0.00713897960758644', '0.00640316702189562', '0.0064559772698821', '0.0026501189033038', '0.00808580867783826', '0.00740477509281095', '0.00289041269089889', '0.00469761764664707', '0.00181993697518577', '0.00656550700435567', '0.0032194005983185', '0.00219375171856854', '0.00244795370130277', '0.00106577428758054', '0.0034598188386642', '0.00476912276358647', '0.00454800139525729', '0.00227439988889112', '0.00710330432328596', '0.00351886305797959', '0.0100765705339301', '0.00529566078137737', '0.00751775030284572', '0.00581272865344903', '0.00368836389974902', '0.00740189246811089', '0.00665143364916608', '0.00365594376830837', '0.00204549377925303', '0.00507412562157686', '0.00203975773427886', '0.00360462058123254', '0.0100449367209134', '0.00526697838205727', '0.00570929710533913', '0.0101195133421112', '0.00801300842440489', '0.00899885779528458', '0.00642333161700663', '0.00782363464961067', '0.00693356516357909', '0.00755058814796141', '0.00391866250492513', '0.00840309623607412', '0.00833571703331458', '0.00689642047108204', '0.00635817231086497', '0.00886018928225063', '0.00598996564732774', '0.00614833955442215']"
in000796.jpg,"['0.00488271260478664', '0.0072606734944607', '0.0101775754527045', '0.00725762087706505', '0.00649552750768011', '0.00602866083487651', '0.00270418158482911', '0.00807000574213365', '0.0074451220104511', '0.00282862452340784', '0.00516381629941736', '0.00187522763238138', '0.00657657267924193', '0.0031705839847792', '0.00221740920739307', '0.0024764496539378', '0.0010438989047999', '0.00355364312651963', '0.00468139351049224', '0.00454991423715588', '0.00224828347548457', '0.00709338764816969', '0.00345534492648781', '0.0102741842548339', '0.00535638403060104', '0.00768428702419224', '0.00567640511065669', '0.00388656095123731', '0.00730935973091214', '0.00648664913681395', '0.00366193571963143', '0.00219893008382986', '0.00491141137647154', '0.00205631670626149', '0.00372291975247972', '0.00976790317260136', '0.00528802610323789', '0.00575554846943213', '0.0100578081353711', '0.00798809712063393', '0.00926826713287895', '0.00630320289384975', '0.00784067099429992', '0.0068046857257884', '0.00774108212695626', '0.00389348355690423', '0.00861278262788993', '0.00816008732020707', '0.00683156742639801', '0.00648529652482372', '0.0087367280870518', '0.0059460587453963', '0.00637544195515471']"
in000797.jpg,"['0.0048169656426031', '0.00753393284936821', '0.00993967683011352', '0.00710831194818936', '0.0062726288488116', '0.00603483669431219', '0.00267805325827469', '0.00824853019580364', '0.00727569324083515', '0.00281723091569539', '0.00514022521085346', '0.00172861672810214', '0.00666026707274838', '0.00307011158678862', '0.00224840252150893', '0.00254069022934016', '0.00105903063489501', '0.00349815126579877', '0.00466182826810472', '0.00462316380739281', '0.00219251854222575', '0.00710592313786062', '0.00345807105354639', '0.0101904413343857', '0.00549630894608862', '0.00782144696830365', '0.00562321129000841', '0.00408280682280423', '0.00735664849355454', '0.006844880178187', '0.0036111945447166', '0.0022270681388789', '0.00496285124232964', '0.00206363806415107', '0.00346769098429228', '0.00986663008020638', '0.0052570710630097', '0.00585143304376583', '0.00998595097738574', '0.0079622543827273', '0.00908209874114695', '0.006321094853094', '0.00780587157899153', '0.00710985081601133', '0.0075490953557582', '0.0038069878951467', '0.00866900807896667', '0.00849170466878152', '0.0068118417910983', '0.00647279866916302', '0.00879546824081576', '0.00599081771092597', '0.00606509961987556']"
in000798.jpg,"['0.00474279910312874', '0.00821626105632393', '0.00924354971546882', '0.00709965221297329', '0.00646429371946536', '0.00618577459231262', '0.00265255395225733', '0.0078559419309624', '0.00766543353661824', '0.0028605270979112', '0.00493954312387099', '0.00171135741876839', '0.00660466198446268', '0.00326971511719182', '0.0021034191215067', '0.00243432555023523', '0.00117361932252035', '0.0035223621539766', '0.0048561039318957', '0.00450961058756256', '0.00217778351542705', '0.00712724439670066', '0.00337944104853348', '0.0102283036176187', '0.00562035559553017', '0.00747488499911592', '0.00603694169868008', '0.00396867653457539', '0.00750204999993316', '0.00701187557082244', '0.00364943924452984', '0.0021591715913723', '0.0050182482811954', '0.00202110148449363', '0.00336002239215994', '0.00974245685532181', '0.00514584425960537', '0.00585295272320579', '0.0100142123152167', '0.00792188736262075', '0.00939414970454484', '0.00639311181155389', '0.00779752553942841', '0.00709603515096455', '0.00761608293859832', '0.00387545233151343', '0.00848226579152037', '0.00812655356579973', '0.00690910020557942', '0.00632117976600471', '0.00885572070572504', '0.00608197383526052', '0.00622756836658753']"
in000799.jpg,"['0.00481501476566553', '0.00774344051807314', '0.00979366953790402', '0.00710302015685279', '0.00624476652938097', '0.00636490841770986', '0.00268683068152646', '0.00836107586459093', '0.00717172989868885', '0.00285589263640462', '0.0048452245016001', '0.00170629252018945', '0.0066694812332063', '0.0031272935734664', '0.00220681839441766', '0.00254336316190021', '0.00115510384226333', '0.00339372238853754', '0.00485612043602632', '0.00453886749519567', '0.00216061052301783', '0.00710923140264849', '0.00349229643232885', '0.0105935830896622', '0.00543676225973149', '0.00762858143138163', '0.00627026791751553', '0.00377846168431491', '0.00728105271463917', '0.00660429728197496', '0.00360555366374928', '0.0022035610678114', '0.00493424271263753', '0.00202764514014161', '0.00371391848800938', '0.00972176288137983', '0.00535787271207594', '0.00574847793875256', '0.0101172261345773', '0.00802772970152462', '0.00917523495199367', '0.00666556476571093', '0.00781164190680246', '0.00700191465006387', '0.00758602166121812', '0.003845845025252', '0.00833613368454295', '0.00838124916493942', '0.00687778112523903', '0.0063643929305694', '0.00899312984057395', '0.00596016798685295', '0.00616686941021842']"
in000800.jpg,"['0.00474918609795164', '0.00760980390384316', '0.00995034748033262', '0.00713413853770516', '0.00601128124372933', '0.00607202994156605', '0.00279155416626576', '0.00882913804289738', '0.0066407887694919', '0.00288105301595786', '0.00505459611191423', '0.0015951259644202', '0.00662332993917814', '0.00317243645603672', '0.00222812601981655', '0.0024827267874357', '0.00125028316821625', '0.00355594530499398', '0.00485987596807118', '0.00446102234507265', '0.00230597185880531', '0.0070733041064459', '0.00349449593556646', '0.0104927093790531', '0.0055178068266948', '0.00754976068165634', '0.00634588832438657', '0.00376538660442029', '0.00730171476069728', '0.00653246225010735', '0.0036837507521107', '0.00194675526128219', '0.00516653483858797', '0.00206100544498505', '0.00377192344302452', '0.00995964757798804', '0.00525666433055788', '0.00590769381048051', '0.00991238905639143', '0.0079956777787165', '0.00898958958786028', '0.0063216193012493', '0.00775169094838835', '0.00699834318331463', '0.0074007781400413', '0.00378141207836351', '0.00861616263228375', '0.00825415526467121', '0.00685591781284796', '0.00631041385890914', '0.0089690763599318', '0.00601646042128802', '0.0062177329167046']"
in000801.jpg,"['0.00484410675467291', '0.00761535675623366', '0.00983700225486094', '0.00709622684479983', '0.00622044299678205', '0.00641612862871028', '0.00269814491497393', '0.00844420755809292', '0.00706214445360061', '0.00286050676145191', '0.00475591147745623', '0.0018290793717123', '0.00662281261729923', '0.00302043329596331', '0.00233164084249867', '0.00245740182290193', '0.00106992606248861', '0.00345237248896202', '0.00475118691447058', '0.00463172313031002', '0.00227891807695595', '0.00708735484807942', '0.00361949414184334', '0.010064965556386', '0.00537269977387316', '0.00777961972053297', '0.00616310018034244', '0.00362946788910852', '0.00798950566627901', '0.00663661598595531', '0.00369655696733441', '0.00197552706754867', '0.00518238043529198', '0.00207406721048205', '0.00363641127778537', '0.00985568037290592', '0.00532588617964031', '0.00612416610273479', '0.00963280038624966', '0.00810845605255349', '0.00902592263521306', '0.0067702739566327', '0.00770169717348751', '0.00693571253774901', '0.00749595763785691', '0.00377727949112864', '0.00819928036421189', '0.00819389250528293', '0.00689548487740285', '0.00640607315069423', '0.00886693664697917', '0.00602349702778846', '0.00628864936975062']"
in000802.jpg,"['0.00475239038331878', '0.00766135613048379', '0.00989133861164473', '0.00703564306515807', '0.00629338577470007', '0.00601099109911387', '0.0026609160935408', '0.00874677387549423', '0.00670493826207252', '0.0027992858263098', '0.0049670663637992', '0.00180084194303282', '0.00659625696239347', '0.00328085335030734', '0.00206644211857255', '0.00243144481601371', '0.00113638796155164', '0.00362805459412615', '0.00474837079231975', '0.00470861024958908', '0.00230880517543142', '0.00716692023651723', '0.00359273146694577', '0.0104029532099964', '0.00552055214303448', '0.00755364816252849', '0.0062884837745216', '0.00369741551729164', '0.00725763151863889', '0.00691167199173965', '0.00363219373691385', '0.00189751259015111', '0.00523576998788814', '0.00200699436653564', '0.00342402580068435', '0.0101214532036275', '0.00527720686922882', '0.00596710789858174', '0.0097557873568431', '0.00803958247214174', '0.00892038926777871', '0.00638818641881301', '0.00784246882541337', '0.00689110933083754', '0.00747020009633459', '0.00384280535319794', '0.00849479848120077', '0.00841642427990681', '0.00679736406659712', '0.00647144998817752', '0.00891829837318005', '0.00598356480918512', '0.00614156057594089']"
in000803.jpg,"['0.00480271295869665', '0.00752859449667994', '0.00989218245118817', '0.00711134822340222', '0.00629980229091922', '0.00613830669130834', '0.00265079343457271', '0.00824686616286266', '0.00718204113256968', '0.0028529436546599', '0.00495493046063199', '0.00180031260924075', '0.00662244720619771', '0.0031119290147831', '0.00223971776550772', '0.00247497400428932', '0.00104534018272554', '0.00368453918637541', '0.00482859021984846', '0.00484195830603442', '0.00227968588356888', '0.00713805017880498', '0.00366408714882589', '0.0105283758079868', '0.00541782383391225', '0.00728111672151103', '0.00653386632084664', '0.00381246570532764', '0.00726166545173042', '0.00684353057800963', '0.00362924701400941', '0.00202948820757563', '0.00513332894372379', '0.00203647060155903', '0.00351839845035387', '0.0103014564823008', '0.00513903055509861', '0.00590976211965671', '0.00982494472421957', '0.00806345331989681', '0.00875503809290448', '0.00638674409307141', '0.00771370105851379', '0.00708693332413836', '0.00731747382823685', '0.00382778522513075', '0.00850419659031002', '0.0084684731522343', '0.00679554456664213', '0.00627099321687973', '0.00907935139381594', '0.00598955339965609', '0.00616955579626158']"
in000804.jpg,"['0.00470928638407243', '0.00820729061395192', '0.00935714908421364', '0.00712421494951728', '0.00609926563998608', '0.00638942294305666', '0.00265616914305192', '0.00831142661968162', '0.00717268166250184', '0.00291564289314767', '0.00473878840892267', '0.00190157130717526', '0.00657272281696358', '0.00321091173679861', '0.00212657224702805', '0.00248426266068525', '0.000982495777591337', '0.00376733753617463', '0.00483723662749196', '0.00510269225552442', '0.00225734378658254', '0.00716542495062705', '0.00378799838373476', '0.0102580060104993', '0.00565045793048454', '0.00728399926137869', '0.00614207667151708', '0.00381808963604161', '0.00754665613010448', '0.00681917422678435', '0.00373735296037197', '0.00206308337965256', '0.00510814096667736', '0.00207914377622376', '0.00345623853678404', '0.00990010630688188', '0.00517030020916325', '0.00589477618934272', '0.00980619715981629', '0.0080765321682958', '0.00917326490544218', '0.00625344682977705', '0.00778203179875299', '0.00658821128530707', '0.00780019305328781', '0.00382372914005107', '0.00864255571699916', '0.00848017888636964', '0.0068186763468073', '0.00618836047827987', '0.00906201039172238', '0.00603410933555573', '0.00600461190185825']"
in000805.jpg,"['0.00471001013436068', '0.00785105150464384', '0.00958606182534663', '0.00709961606112427', '0.00611455146400506', '0.00637741811138895', '0.00257375821624819', '0.00832019169567979', '0.0072575412841701', '0.00277564991142376', '0.0048510013957319', '0.0018448375521806', '0.00660828323015302', '0.00317417181978638', '0.00218622819389346', '0.00250663979722945', '0.00105093583037579', '0.00374418245290982', '0.0048744919934224', '0.0051986351199074', '0.00214399023999672', '0.00722231496237244', '0.00386282719538663', '0.0108469566621916', '0.00564229687078225', '0.00698835133581961', '0.00632060609891053', '0.00391995208485746', '0.00686646262061165', '0.00665454265124314', '0.00370141989183062', '0.00212350785372252', '0.00497158334083362', '0.00201926350930676', '0.00365056894046099', '0.00970078448317626', '0.00539144289302038', '0.00583165571741049', '0.00984077400885325', '0.00806702503285075', '0.00903127414108972', '0.006375851516797', '0.00766560003987921', '0.00678983418818013', '0.00758300687280431', '0.00390454549377457', '0.00852080201799572', '0.00837762790590508', '0.00687773468025049', '0.00636603812353454', '0.00894038914512297', '0.00604645944917576', '0.00615241079920264']"
in000806.jpg,"['0.00481512531382367', '0.00785945013227989', '0.00953353848476784', '0.00711927245499712', '0.00609565069309512', '0.00608673789321794', '0.00262704830698143', '0.00823888466829584', '0.00730648054686852', '0.00280929618230343', '0.00514069513413744', '0.00176892949563705', '0.00658890481772252', '0.00313668042964961', '0.00219290418723797', '0.00250429211952617', '0.00107356351885221', '0.00351415788523919', '0.00505005911862325', '0.00506158203815438', '0.00224099867965245', '0.00733571339961532', '0.0040433775655138', '0.0100894044769722', '0.00593494867733073', '0.0069682693394232', '0.00603242088810625', '0.0037791939792111', '0.00741356722550482', '0.00685068362890588', '0.00367256944354491', '0.0020828748808201', '0.00502656977960222', '0.0020509112592331', '0.00342689481134831', '0.0100147717810552', '0.00528641799249252', '0.00607538908097589', '0.00975493552493359', '0.00794415239777148', '0.0089104097150352', '0.0066444915460266', '0.00774271151510473', '0.00673533186543999', '0.00766327588299252', '0.00397405163633494', '0.00829680260661919', '0.00835721054337569', '0.00681693920493538', '0.00621077646374237', '0.00912918694386735', '0.00599380570391775', '0.00617953466077547']"
